,images,gt,preds
821,Millet2.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Realism. The art period of this
822,Millet3.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Romanticism. The art period of this painting is Impressionism. The art period of
823,Millet4.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
824,Millet5.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
825,Millet6.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is................. The art period of this painting is Impressionism. The art period of this painting
826,Millet7.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
827,Millet8.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Romanticism. The art period of this painting is Impressionism. The art period of
828,Millet9.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
829,Miranda1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
830,Mola1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
831,Monet1.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Impressionism. The art period
832,Monet10.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
833,Monet11.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
834,Monet12.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Impressionism. The art period
835,Monet13.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
836,Monet14.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
837,Monet15.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
838,Monet16.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
839,Monet17.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
840,Monet18.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
841,Monet19.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is  Still Life. The art period of this painting is Impressionism. The art period of this
842,Monet2.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
843,Monet20.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
844,Monet21.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Impressionism. The art
845,Monet22.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
846,Monet23.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Impressionism. The art period
847,Monet24.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
848,Monet26.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
849,Monet28.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
850,Monet29.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Impressionism. The art
851,Monet3.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
852,Monet31.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
853,Monet34.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Impressionism. The art
854,Monet35.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
855,Monet36.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Impressionism. The art period
856,Monet37.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
857,Monet38.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
858,Monet39.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
859,Monet4.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Impressionism. The art period
860,Monet40.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
861,Monet41.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Impressionism. The art period
862,Monet5.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
863,Monet7.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Impressionism. The art
864,Monet8.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
865,Monet9.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Impressionism. The art period
866,Moreau1.jpg,symbolism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィァンギー. The art period of this painting is Realism.
867,Morisot1.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
868,Morisot2.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
869,MulierElder1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
870,Munnichhoven1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Rococo. The art period of this painting is Impressionism. The art period of
871,Murillo1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
872,Murillo2.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
873,Murillo3.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
874,Murillo4.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
875,Murillo5.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
876,Murillo6.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
877,Murillo7.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
878,Nonell1.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Realism. The art period
879,Nonell10.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
880,Nonell2.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Realism. The art period
881,Nonell3.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Impressionism. The art period
882,Nonell4.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Impressionism. The art period
883,Nonell5.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
884,Nonell6.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Expressionism. The art period of
885,Nonell8.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
886,Nonell9.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Expressionism. The art period of
887,Nuvolone1.jpg,mannerism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
888,Oliver1.jpg,renaissance,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
889,Overbeck1.jpg,romanticism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
890,Panini1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is rome. The art period of this painting is Impressionism. The art period of this painting is
891,Panini2.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is rome. The art period of this painting is Impressionism. The art period of this painting is
892,Paolini1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
893,Parmigianino1.jpg,renaissance,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
894,Parmigianino3.jpg,renaissance,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Renaissance. The art period of this painting is Impressionism. The art period of
895,Pellegrini1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
896,Perov1.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
897,Perov2.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
898,PhilippedeChampaigne1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Caravaggio. The art period of this painting is Impressionism. The art period of
899,Philipsen1.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Realism. The art period of this
900,Philipsen2.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
901,Pissarro1.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
902,Pissarro10.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
903,Pissarro11.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
904,Pissarro12.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Impressionism. The art
905,Pissarro13.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
906,Pissarro14.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
907,Pissarro15.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Realism. The art period of this
908,Pissarro16.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
909,Pissarro18.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Realism. The art period of this
910,Pissarro19.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
911,Pissarro2.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Realism. The art period
912,Pissarro20.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
913,Pissarro21.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
914,Pissarro22.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
915,Pissarro4.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
916,Pissarro5.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
917,Pissarro6.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
918,Pissarro8.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
919,Pissarro9.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
920,Polenov1.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Romanticism. The art period of this painting is Impressionism. The art period of
921,Pollard1.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is.................The art period of this painting is.................The art period of this painting
922,Pollard10.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Romanticism. The art period of this painting is Impressionism. The art period of
923,Pollard11.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Romanticism. The art period of this painting is Impressionism. The art period of
924,Pollard12.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
925,Pollard2.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Rococo. The art period of this painting is Impressionism. The art period of
926,Pollard3.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Realism. The art period
927,Pollard4.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is Romanticism. The art
928,Pollard6.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
929,Pollard7.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
930,Pollard8.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Romanticism. The art period of this painting is Impressionism. The art period of
931,Pollard9.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Romanticism. The art period of this painting is Impressionism. The art period of
932,Pontormo1.jpg,renaissance,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Renaissance. The art period of this painting is Impressionism. The art period of
933,Pontormo2.jpg,renaissance,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
934,Pontormo3.jpg,renaissance,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Renaissance. The art period of this painting is Impressionism. The art period of
935,Pontormo4.jpg,renaissance,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Renaissance. The art period of this painting is Impressionism. The art period of
936,Potter1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
937,Poussin1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
938,Poussin10.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
939,Poussin11.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
940,Poussin12.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
941,Poussin13.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is rome. The art period of this painting is Impressionism. The art period of this painting is
942,Poussin14.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
943,Poussin15.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
944,Poussin16.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
945,Poussin18.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
946,Poussin19.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
947,Poussin20.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
948,Poussin3.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
949,Poussin4.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
950,Poussin5.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
951,Poussin6.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
952,Poussin7.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
953,Poussin8.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Romanticism. The art period of this painting is Impressionism. The art period of
954,Poussin9.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is rome. The art period of this painting is Impressionism. The art period of this painting is
955,Prendergast1.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
956,Preti1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Caravaggio. The art period of this painting is Impressionism. The art period of
957,Preti2.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Caravaggio. The art period of this painting is Impressionism. The art period of
958,Procaccini2.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
